seed,player,num_rounds,risk,wealth,total_rent_paid,properties_owned,passed_go_count,neighborhood_completeness,loser
352,Player 2,37,1,33.6,2,9,4,1.0,1
353,Player 1,27,0,-3.53,20,6,2,0.0,1
353,Player 2,27,1,188.84,44,7,5,1.0,1
354,Player 1,15,0,28.0,25,6,2,0.0,2
354,Player 2,15,1,-10.45,128,5,1,0.0,2
355,Player 1,27,0,-100.0,49,8,3,0.0,1
355,Player 2,27,1,21.88,49,9,4,1.0,1
356,Player 1,41,0,22.0,134,8,4,0.0,2
356,Player 2,41,1,-0.28,47,11,6,1.0,2
357,Player 1,108,0,1049.11,464,12,17,2.0,2
357,Player 2,108,1,765.38,391,16,17,1.0,2
358,Player 1,11,0,-8.0,12,4,1,0.0,1
358,Player 2,11,1,135.93,0,6,1,0.0,1
359,Player 1,23,0,87.3,39,8,3,0.0,2
359,Player 2,23,1,-18.89,42,6,3,0.0,2
360,Player 1,31,0,-74.19,90,7,3,0.0,1
360,Player 2,31,1,53.4,51,8,3,0.0,1
361,Player 1,18,0,-100.0,25,6,1,0.0,1
361,Player 2,18,1,123.84,22,6,2,1.0,1
362,Player 1,23,0,-88.0,0,7,3,0.0,1
362,Player 2,23,1,162.35,57,7,2,2.0,1
363,Player 1,45,0,25.0,34,8,5,0.0,2
363,Player 2,45,1,-25.0,53,10,7,1.0,2
364,Player 1,19,0,25.0,0,6,1,0.0,2
364,Player 2,19,1,-22.42,109,5,2,0.0,2
365,Player 1,11,0,-100.0,25,7,1,0.0,1
365,Player 2,11,1,277.13,0,5,1,0.0,1
366,Player 1,17,0,-22.0,22,6,2,0.0,1
366,Player 2,17,1,22.02,0,6,1,0.0,1
367,Player 1,18,0,-10.0,52,5,2,0.0,1
367,Player 2,18,1,-61.7,0,6,2,0.0,1
368,Player 1,25,0,26.82,52,7,4,0.0,2
368,Player 2,25,1,-16.0,48,9,4,1.0,2
369,Player 1,14,0,-16.0,38,6,2,0.0,1
369,Player 2,14,1,84.77,20,6,1,0.0,1
370,Player 1,41,0,103.99,142,9,6,0.0,2
370,Player 2,41,1,-162.98,137,10,6,2.0,2
371,Player 1,27,0,140.0,36,8,4,0.0,2
371,Player 2,27,1,-18.54,76,7,4,0.0,2
372,Player 1,33,0,-14.0,43,9,6,1.0,1
372,Player 2,33,1,37.5,67,8,4,1.0,1
373,Player 1,151,0,1724.08,571,11,21,0.0,2
373,Player 2,151,1,703.55,723,17,23,3.0,2
374,Player 1,19,0,-85.95,25,7,3,0.0,1
374,Player 2,19,1,136.51,28,6,2,0.0,1
375,Player 1,151,0,2113.65,693,12,25,3.0,2
375,Player 2,151,1,1294.2,836,16,25,4.0,2
376,Player 1,17,0,-6.0,32,6,1,0.0,1
376,Player 2,17,1,6.0,14,9,3,0.0,1
377,Player 1,15,0,10.0,26,5,2,0.0,2
377,Player 2,15,1,-10.0,10,5,1,0.0,2
378,Player 1,87,0,434.0,233,12,14,1.0,2
378,Player 2,87,1,-22.0,299,14,13,0.0,2
379,Player 1,31,0,174.24,8,8,5,0.0,2
379,Player 2,31,1,-0.76,76,7,5,0.0,2
380,Player 1,18,0,-74.88,31,5,2,0.0,1
380,Player 2,18,1,0.51,0,9,2,1.0,1
381,Player 1,24,0,66.26,10,9,4,1.0,2
381,Player 2,24,1,-15.0,72,7,3,1.0,2
382,Player 1,29,0,343.06,93,8,4,1.0,2
382,Player 2,29,1,-100.0,32,6,3,0.0,2
383,Player 1,12,0,42.95,0,5,0,0.0,2
383,Player 2,12,1,-2.11,43,4,1,0.0,2
384,Player 1,9,0,-28.0,28,5,1,0.0,1
384,Player 2,9,1,172.57,0,4,2,0.0,1
385,Player 1,40,0,263.59,25,7,6,0.0,2
385,Player 2,40,1,-3.68,126,10,5,0.0,2
386,Player 1,18,0,36.98,43,7,2,0.0,2
386,Player 2,18,1,-122.85,16,6,1,0.0,2
387,Player 1,14,0,-13.47,16,6,1,0.0,1
387,Player 2,14,1,257.75,4,6,2,0.0,1
388,Player 1,31,0,0.0,44,8,4,0.0,2
388,Player 2,31,1,-86.66,94,6,2,0.0,2
389,Player 1,8,0,-14.0,18,6,1,0.0,1
389,Player 2,8,1,224.95,0,5,1,0.0,1
390,Player 1,11,0,167.34,4,4,1,0.0,2
390,Player 2,11,1,-78.39,0,7,1,0.0,2
391,Player 1,15,0,-86.0,10,6,2,1.0,1
391,Player 2,15,1,267.14,100,5,2,0.0,1
392,Player 1,25,0,-30.0,68,8,3,0.0,1
392,Player 2,25,1,291.19,32,5,4,0.0,1
393,Player 1,7,0,-54.03,16,4,0,0.0,1
393,Player 2,7,1,56.68,0,5,1,0.0,1
394,Player 1,32,0,71.8,20,8,4,0.0,2
394,Player 2,32,1,-14.0,113,10,4,1.0,2
395,Player 1,35,0,52.21,24,8,4,0.0,2
395,Player 2,35,1,-40.32,59,8,3,1.0,2
396,Player 1,23,0,-9.0,34,6,3,0.0,1
396,Player 2,23,1,83.72,50,6,2,0.0,1
397,Player 1,19,0,116.06,14,5,2,0.0,2
397,Player 2,19,1,-24.0,38,8,3,0.0,2
398,Player 1,27,0,212.0,136,5,4,0.0,2
398,Player 2,27,1,-16.0,16,11,5,1.0,2
399,Player 1,16,0,-61.36,14,7,2,0.0,1
399,Player 2,16,1,216.85,25,6,2,1.0,1
400,Player 1,45,0,244.5,80,7,7,0.0,2
400,Player 2,45,1,-96.88,211,11,5,1.0,2
401,Player 1,15,0,-96.0,37,6,2,0.0,1
401,Player 2,15,1,185.47,29,6,1,1.0,1
402,Player 1,31,0,-4.0,68,9,5,1.0,1
402,Player 2,31,1,286.56,18,7,5,0.0,1
403,Player 1,36,0,24.0,64,7,4,0.0,2
403,Player 2,36,1,-24.0,24,9,5,0.0,2
404,Player 1,161,0,1421.7,831,10,24,1.0,2
404,Player 2,161,1,835.46,310,18,24,2.0,2
405,Player 1,33,0,-2.0,40,9,5,0.0,1
405,Player 2,33,1,202.0,46,6,4,0.0,1
406,Player 1,209,0,2970.0,1058,11,32,2.0,2
406,Player 2,209,1,2386.2,768,17,33,5.0,2
407,Player 1,7,0,-24.0,24,5,1,0.0,1
407,Player 2,7,1,80.68,0,5,1,0.0,1
408,Player 1,31,0,408.0,68,9,5,2.0,2
408,Player 2,31,1,-14.0,36,8,4,1.0,2
409,Player 1,18,0,-64.02,0,7,1,0.0,1
409,Player 2,18,1,242.9,22,5,2,0.0,1
410,Player 1,37,0,-25.0,91,9,6,0.0,1
410,Player 2,37,1,347.91,106,10,6,1.0,1
411,Player 1,13,0,119.25,0,5,0,0.0,2
411,Player 2,13,1,-13.53,44,6,1,0.0,2
412,Player 1,30,0,-33.0,36,7,3,0.0,1
412,Player 2,30,1,165.45,158,6,4,0.0,1
413,Player 1,7,0,369.76,4,4,1,0.0,2
413,Player 2,7,1,-12.5,18,6,1,0.0,2
414,Player 1,19,0,-18.0,44,8,3,0.0,1
414,Player 2,19,1,193.56,10,7,2,0.0,1
415,Player 1,51,0,195.99,122,8,6,1.0,2
415,Player 2,51,1,-10.34,82,9,6,0.0,2
416,Player 1,143,0,1241.88,707,11,21,1.0,1
416,Player 2,143,1,1422.26,202,17,25,3.0,1
417,Player 1,29,0,-72.0,46,9,4,1.0,1
417,Player 2,29,1,207.29,68,4,3,0.0,1
418,Player 1,49,0,216.0,101,11,7,1.0,2
418,Player 2,49,1,-18.0,208,10,7,1.0,2
419,Player 1,10,0,-13.45,22,6,1,0.0,1
419,Player 2,10,1,265.84,0,4,1,0.0,1
420,Player 1,21,0,31.16,0,6,2,0.0,2
420,Player 2,21,1,-14.7,80,7,1,2.0,2
421,Player 1,13,0,-22.92,30,6,2,0.0,1
421,Player 2,13,1,178.71,0,4,1,0.0,1
422,Player 1,25,0,-25.0,75,4,1,0.0,1
422,Player 2,25,1,512.77,0,7,4,1.0,1
423,Player 1,72,0,164.5,245,10,10,0.0,2
423,Player 2,72,1,-5.71,292,11,11,0.0,2
424,Player 1,22,0,-19.02,94,7,3,0.0,1
424,Player 2,22,1,246.0,10,7,4,0.0,1
425,Player 1,21,0,-6.0,37,6,4,0.0,1
425,Player 2,21,1,237.31,4,7,2,1.0,1
426,Player 1,17,0,54.63,0,7,3,0.0,2
426,Player 2,17,1,-28.0,36,5,1,0.0,2
427,Player 1,48,0,24.0,47,8,6,0.0,2
427,Player 2,48,1,-8.91,74,11,8,1.0,2
428,Player 1,50,0,38.81,78,10,9,1.0,2
428,Player 2,50,1,-153.17,125,10,7,2.0,2
429,Player 1,6,0,-49.89,0,4,0,0.0,1
429,Player 2,6,1,222.83,4,4,0,0.0,1
430,Player 1,19,0,-200.0,0,8,2,0.0,1
430,Player 2,19,1,39.43,36,5,1,0.0,1
431,Player 1,48,0,213.0,66,9,8,1.0,2
431,Player 2,48,1,-83.5,178,9,6,2.0,2
432,Player 1,38,0,179.0,64,7,4,1.0,2
432,Player 2,38,1,-100.0,52,9,5,1.0,2
433,Player 1,24,0,19.16,0,11,4,1.0,2
433,Player 2,24,1,-127.27,49,5,3,0.0,2
434,Player 1,13,0,-4.0,4,7,2,0.0,1
434,Player 2,13,1,358.4,26,4,1,0.0,1
435,Player 1,11,0,-100.0,0,5,1,0.0,1
435,Player 2,11,1,357.85,0,4,1,0.0,1
436,Player 1,24,0,-25.0,37,8,3,0.0,1
436,Player 2,24,1,122.83,50,7,4,0.0,1
437,Player 1,20,0,26.54,14,7,3,0.0,2
437,Player 2,20,1,-18.0,36,7,3,0.0,2
438,Player 1,31,0,-12.0,36,8,5,0.0,1
438,Player 2,31,1,98.75,56,8,3,1.0,1
439,Player 1,35,0,-4.0,84,11,6,1.0,1
439,Player 2,35,1,252.68,113,7,6,1.0,1
440,Player 1,11,0,-14.0,14,5,1,0.0,1
440,Player 2,11,1,110.05,0,5,1,0.0,1
441,Player 1,14,0,24.0,25,6,1,1.0,2
441,Player 2,14,1,-3.6,28,7,2,0.0,2
442,Player 1,31,0,-11.0,76,9,4,0.0,1
442,Player 2,31,1,81.57,97,8,3,1.0,1
443,Player 1,17,0,-100.0,0,6,1,0.0,1
443,Player 2,17,1,18.85,8,6,2,1.0,1
444,Player 1,32,0,-10.0,45,7,3,0.0,1
444,Player 2,32,1,40.57,119,10,5,1.0,1
445,Player 1,36,0,196.0,8,9,6,0.0,2
445,Player 2,36,1,-176.37,100,6,4,0.0,2
446,Player 1,12,0,-10.0,10,6,1,0.0,1
446,Player 2,12,1,322.61,0,6,2,0.0,1
447,Player 1,37,0,375.04,88,7,6,0.0,2
447,Player 2,37,1,-16.13,30,10,4,1.0,2
448,Player 1,172,0,2279.93,846,11,25,1.0,2
448,Player 2,172,1,1104.92,404,17,26,2.0,2
449,Player 1,39,0,-100.0,38,8,5,1.0,1
449,Player 2,39,1,62.13,70,9,6,0.0,1
450,Player 1,22,0,-74.96,81,6,3,0.0,1
450,Player 2,22,1,187.44,76,7,3,0.0,1
451,Player 1,21,0,-4.0,14,6,3,0.0,1
451,Player 2,21,1,4.0,24,8,3,0.0,1
452,Player 1,55,0,-32.0,98,10,9,0.0,1
452,Player 2,55,1,119.39,186,11,7,0.0,1
453,Player 1,40,0,-10.0,66,7,4,0.0,1
453,Player 2,40,1,20.0,36,11,6,2.0,1
454,Player 1,65,0,35.0,105,10,9,2.0,2
454,Player 2,65,1,-35.0,268,13,9,3.0,2
455,Player 1,25,0,43.0,0,9,3,0.0,2
455,Player 2,25,1,-11.41,82,7,4,0.0,2
456,Player 1,39,0,-98.0,18,8,6,0.0,1
456,Player 2,39,1,252.74,74,9,6,0.0,1
457,Player 1,33,0,-10.0,91,7,4,0.0,1
457,Player 2,33,1,177.42,100,11,6,1.0,1
458,Player 1,11,0,-100.0,26,6,1,0.0,1
458,Player 2,11,1,372.58,6,4,1,0.0,1
459,Player 1,28,0,25.0,41,8,4,0.0,2
459,Player 2,28,1,-19.56,129,9,4,1.0,2
460,Player 1,11,0,-100.0,0,5,1,0.0,1
460,Player 2,11,1,3.49,14,5,0,0.0,1
461,Player 1,25,0,-25.0,39,8,4,0.0,1
461,Player 2,25,1,118.1,25,6,3,1.0,1
462,Player 1,8,0,-100.0,0,6,0,0.0,1
462,Player 2,8,1,41.1,0,5,1,0.0,1
463,Player 1,19,0,124.2,6,6,2,0.0,2
463,Player 2,19,1,-94.66,0,8,3,0.0,2
464,Player 1,41,0,-10.0,162,9,7,1.0,1
464,Player 2,41,1,231.0,24,11,6,1.0,1
465,Player 1,29,0,208.0,89,7,5,0.0,2
465,Player 2,29,1,-4.0,8,8,5,0.0,2
466,Player 1,15,0,-20.0,79,7,1,1.0,1
466,Player 2,15,1,202.54,0,7,2,0.0,1
467,Player 1,28,0,0.0,0,9,3,0.0,2
467,Player 2,28,1,-59.51,70,5,2,0.0,2
468,Player 1,5,0,344.88,12,4,1,0.0,2
468,Player 2,5,1,-28.03,50,4,0,0.0,2
469,Player 1,37,0,-16.0,64,9,5,1.0,1
469,Player 2,37,1,139.25,123,11,6,2.0,1
470,Player 1,31,0,14.58,14,7,3,0.0,2
470,Player 2,31,1,-4.78,14,7,5,0.0,2
471,Player 1,12,0,-8.0,8,6,2,0.0,1
471,Player 2,12,1,362.21,24,5,2,0.0,1
472,Player 1,7,0,-100.0,0,4,0,0.0,1
472,Player 2,7,1,289.18,0,3,0,0.0,1
473,Player 1,20,0,200.0,33,6,2,0.0,2
473,Player 2,20,1,-4.0,16,9,3,1.0,2
474,Player 1,8,0,0.0,6,6,1,0.0,2
474,Player 2,8,1,-48.05,10,4,0,0.0,2
475,Player 1,16,0,-2.94,8,6,2,0.0,1
475,Player 2,16,1,58.03,0,5,1,0.0,1
476,Player 1,16,0,116.03,31,5,2,0.0,2
476,Player 2,16,1,-72.0,22,6,2,0.0,2
477,Player 1,17,0,-8.0,12,5,3,0.0,1
477,Player 2,17,1,-131.18,0,6,1,1.0,1
478,Player 1,41,0,-115.89,138,6,4,0.0,1
478,Player 2,41,1,50.33,66,11,7,2.0,1
479,Player 1,22,0,372.77,52,6,4,0.0,2
479,Player 2,22,1,-94.93,60,8,3,1.0,2
480,Player 1,42,0,-6.0,135,9,7,1.0,1
480,Player 2,42,1,136.61,67,9,4,1.0,1
481,Player 1,12,0,-6.0,6,5,1,0.0,1
481,Player 2,12,1,206.0,0,8,2,1.0,1
482,Player 1,127,0,1268.31,528,12,19,2.0,2
482,Player 2,127,1,517.86,377,16,21,2.0,2
483,Player 1,31,0,-24.0,56,6,4,0.0,1
483,Player 2,31,1,81.48,40,10,5,1.0,1
484,Player 1,18,0,14.0,24,6,2,1.0,2
484,Player 2,18,1,-3.78,30,8,3,1.0,2
485,Player 1,31,0,-15.0,25,8,3,1.0,1
485,Player 2,31,1,48.66,92,6,5,0.0,1
486,Player 1,20,0,-25.0,73,7,3,0.0,1
486,Player 2,20,1,93.17,0,6,3,0.0,1
487,Player 1,38,0,60.97,72,8,5,1.0,2
487,Player 2,38,1,-25.0,114,10,6,2.0,2
488,Player 1,24,0,-18.0,24,8,2,0.0,1
488,Player 2,24,1,18.0,66,6,3,1.0,1
489,Player 1,8,0,-17.01,22,6,1,0.0,1
489,Player 2,8,1,367.58,0,3,1,0.0,1
490,Player 1,15,0,-100.0,4,5,1,0.0,1
490,Player 2,15,1,187.07,76,8,2,0.0,1
491,Player 1,10,0,144.92,8,5,1,0.0,2
491,Player 2,10,1,-29.01,76,5,1,1.0,2
492,Player 1,132,0,1077.12,473,13,20,1.0,2
492,Player 2,132,1,394.78,350,15,20,1.0,2
493,Player 1,13,0,-4.0,4,6,2,0.0,1
493,Player 2,13,1,68.3,14,7,2,0.0,1
494,Player 1,9,0,22.0,0,5,1,0.0,2
494,Player 2,9,1,-18.5,22,7,1,0.0,2
495,Player 1,24,0,-8.42,50,7,3,0.0,1
495,Player 2,24,1,249.0,18,8,4,1.0,1
496,Player 1,10,0,-8.0,8,4,1,1.0,1
496,Player 2,10,1,341.93,0,5,1,0.0,1
497,Player 1,19,0,-4.0,40,5,3,0.0,1
497,Player 2,19,1,213.44,0,9,3,1.0,1
498,Player 1,23,0,196.0,41,7,4,0.0,2
498,Player 2,23,1,-7.61,0,8,3,0.0,2
499,Player 1,21,0,-100.0,0,8,3,0.0,1
499,Player 2,21,1,96.18,18,6,2,1.0,1
500,Player 1,17,0,-55.64,38,6,2,0.0,1
500,Player 2,17,1,339.39,4,7,3,0.0,1
100,Player 1,357,0,3506.86,524,21,54,4.0,1
100,Player 2,357,-1,5371.81,2221,7,49,0.0,1
101,Player 1,323,0,2742.18,1094,16,46,3.0,1
101,Player 2,323,-1,5571.78,1187,12,46,1.0,1
102,Player 1,311,0,3562.38,612,19,52,3.0,1
102,Player 2,311,-1,5065.63,1590,9,46,0.0,1
103,Player 1,317,0,2570.05,923,17,49,3.0,1
103,Player 2,317,-1,4234.19,1476,11,48,1.0,1
104,Player 1,335,0,2301.49,799,18,48,2.0,1
104,Player 2,335,-1,5388.83,1479,10,54,0.0,1
105,Player 1,333,0,2632.11,746,20,49,3.0,1
105,Player 2,333,-1,5093.83,1924,8,49,0.0,1
106,Player 1,283,0,2523.27,546,19,43,2.0,1
106,Player 2,283,-1,3853.71,1158,9,43,0.0,1
107,Player 1,437,0,3937.5,1134,19,65,4.0,1
107,Player 2,437,-1,7807.36,2559,9,72,1.0,1
108,Player 1,447,0,5202.0,1227,18,67,2.0,1
108,Player 2,447,-1,6714.88,2363,10,65,0.0,1
109,Player 1,389,0,3284.54,873,20,60,5.0,1
109,Player 2,389,-1,6168.05,2200,8,56,1.0,1
110,Player 1,322,0,2398.08,602,21,49,4.0,1
110,Player 2,322,-1,4383.84,1687,7,45,0.0,1
111,Player 1,286,0,1957.45,712,17,41,2.0,1
111,Player 2,286,-1,4064.39,1349,11,45,1.0,1
112,Player 1,360,0,3860.14,922,19,53,5.0,1
112,Player 2,360,-1,6467.62,2147,9,55,2.0,1
113,Player 1,389,0,2872.98,714,19,56,4.0,1
113,Player 2,389,-1,5505.16,2096,9,61,1.0,1
114,Player 1,303,0,2538.48,661,17,45,2.0,1
114,Player 2,303,-1,4323.78,1363,11,48,1.0,1
115,Player 1,313,0,2222.01,422,21,48,3.0,1
115,Player 2,313,-1,4357.68,1623,7,44,0.0,1
116,Player 1,315,0,2505.03,731,19,46,3.0,1
116,Player 2,315,-1,4190.7,1739,9,46,1.0,1
117,Player 1,374,0,3037.16,715,21,55,6.0,1
117,Player 2,374,-1,6067.64,2002,7,55,1.0,1
118,Player 1,371,0,3095.22,723,21,57,4.0,1
118,Player 2,371,-1,4413.25,2240,7,49,0.0,1
119,Player 1,256,0,1810.33,732,14,35,0.0,1
119,Player 2,256,-1,3733.01,983,14,42,0.0,1
120,Player 1,308,0,2472.99,946,18,43,3.0,1
120,Player 2,308,-1,4523.51,1440,10,44,0.0,1
121,Player 1,232,0,1708.41,403,18,37,3.0,1
121,Player 2,232,-1,3485.63,1202,10,34,1.0,1
122,Player 1,246,0,1924.2,803,14,36,2.0,1
122,Player 2,246,-1,3415.9,723,14,37,4.0,1
123,Player 1,338,0,2444.07,779,18,48,3.0,1
123,Player 2,338,-1,4122.1,1563,10,50,2.0,1
124,Player 1,319,0,2325.72,862,18,48,3.0,1
124,Player 2,319,-1,4357.85,1461,10,49,0.0,1
125,Player 1,305,0,2498.61,1214,15,44,2.0,1
125,Player 2,305,-1,4797.94,1088,13,48,1.0,1
126,Player 1,283,0,1881.89,802,18,42,4.0,1
126,Player 2,283,-1,3731.94,1023,10,41,2.0,1
127,Player 1,287,0,2755.73,807,17,46,2.0,1
127,Player 2,287,-1,5239.16,1123,11,46,1.0,1
128,Player 1,346,0,2829.2,1006,20,54,4.0,1
128,Player 2,346,-1,6193.18,1749,8,52,0.0,1
129,Player 1,281,0,2628.13,1173,15,42,2.0,1
129,Player 2,281,-1,4477.01,1084,13,43,1.0,1
130,Player 1,262,0,1821.58,415,18,39,3.0,1
130,Player 2,262,-1,3937.18,1061,10,41,2.0,1
131,Player 1,221,0,1630.35,957,12,32,1.0,1
131,Player 2,221,-1,3061.36,498,16,34,2.0,1
132,Player 1,351,0,2981.5,788,17,48,2.0,1
132,Player 2,351,-1,4933.98,1540,11,50,0.0,1
133,Player 1,301,0,2579.31,908,16,43,2.0,1
133,Player 2,301,-1,4730.23,1467,12,47,0.0,1
134,Player 1,253,0,2036.82,369,20,42,4.0,1
134,Player 2,253,-1,3303.1,1403,8,37,1.0,1
135,Player 1,391,0,2945.69,1724,14,52,3.0,1
135,Player 2,391,-1,6923.64,1452,14,60,2.0,1
136,Player 1,271,0,2439.44,720,18,42,3.0,1
136,Player 2,271,-1,4430.77,1094,10,41,1.0,1
137,Player 1,365,0,2617.84,780,19,55,4.0,1
137,Player 2,365,-1,5256.99,1552,9,56,0.0,1
138,Player 1,344,0,2981.2,874,19,52,4.0,1
138,Player 2,344,-1,4622.84,1780,9,48,1.0,1
139,Player 1,283,0,1919.86,570,17,42,4.0,1
139,Player 2,283,-1,3917.53,1287,11,42,2.0,1
140,Player 1,371,0,2977.42,1557,14,55,1.0,1
140,Player 2,371,-1,6177.72,1281,14,57,1.0,1
141,Player 1,307,0,3046.62,696,21,49,5.0,1
141,Player 2,307,-1,4485.51,1559,7,47,1.0,1
142,Player 1,386,0,2665.89,1046,16,52,3.0,1
142,Player 2,386,-1,5004.75,1654,12,57,1.0,1
143,Player 1,319,0,2637.52,929,17,46,4.0,1
143,Player 2,319,-1,4240.64,1265,11,46,0.0,1
144,Player 1,248,0,2038.72,460,18,38,3.0,1
144,Player 2,248,-1,3442.06,1015,10,38,0.0,1
145,Player 1,297,0,1863.08,533,19,43,3.0,1
145,Player 2,297,-1,3778.06,1092,9,44,0.0,1
146,Player 1,347,0,2680.09,1081,15,46,3.0,1
146,Player 2,347,-1,4973.46,1322,13,50,1.0,1
147,Player 1,277,0,2063.82,1513,13,43,2.0,1
147,Player 2,277,-1,4725.36,762,15,43,3.0,1
148,Player 1,315,0,2893.41,728,19,49,3.0,1
148,Player 2,315,-1,4927.41,1680,9,49,0.0,1
149,Player 1,386,0,3439.72,1373,18,60,3.0,1
149,Player 2,386,-1,6413.97,1650,10,53,0.0,1
150,Player 1,323,0,2644.03,838,18,49,4.0,1
150,Player 2,323,-1,5545.62,1578,10,50,1.0,1
151,Player 1,313,0,2077.0,801,18,47,2.0,1
151,Player 2,313,-1,4290.86,1413,10,44,1.0,1
152,Player 1,270,0,2364.82,751,15,33,3.0,1
152,Player 2,270,-1,3582.26,926,13,43,3.0,1
153,Player 1,318,0,1829.97,577,17,46,3.0,1
153,Player 2,318,-1,3940.98,1405,11,43,3.0,1
154,Player 1,332,0,2862.04,920,18,50,2.0,1
154,Player 2,332,-1,4830.13,1700,10,49,0.0,1
155,Player 1,332,0,2999.46,903,18,50,3.0,1
155,Player 2,332,-1,5853.78,1453,10,55,1.0,1
156,Player 1,333,0,2607.2,761,19,54,4.0,1
156,Player 2,333,-1,4764.34,1296,9,46,0.0,1
157,Player 1,395,0,3244.05,1269,16,57,2.0,1
157,Player 2,395,-1,6341.98,1594,12,53,2.0,1
158,Player 1,309,0,2609.37,860,18,49,4.0,1
158,Player 2,309,-1,5338.81,1451,10,51,2.0,1
159,Player 1,301,0,2497.0,1365,15,45,3.0,1
159,Player 2,301,-1,4984.03,1034,13,46,3.0,1
160,Player 1,294,0,2309.07,963,16,42,1.0,1
160,Player 2,294,-1,4709.99,1228,12,44,1.0,1
161,Player 1,345,0,2740.83,908,19,55,4.0,1
161,Player 2,345,-1,6200.08,1755,9,56,0.0,1
162,Player 1,347,0,3002.68,1131,16,54,3.0,1
162,Player 2,347,-1,6422.31,1345,12,53,1.0,1
163,Player 1,399,0,3031.39,1689,16,58,4.0,1
163,Player 2,399,-1,6937.82,1449,12,57,1.0,1
164,Player 1,318,0,2883.37,370,21,49,5.0,1
164,Player 2,318,-1,5289.88,1634,7,47,0.0,1
165,Player 1,335,0,3692.33,988,17,50,4.0,1
165,Player 2,335,-1,5385.18,1575,11,52,2.0,1
166,Player 1,354,0,2741.99,1181,17,48,3.0,1
166,Player 2,354,-1,6152.76,1522,11,51,0.0,1
167,Player 1,376,0,2870.12,1334,17,56,3.0,1
167,Player 2,376,-1,6466.97,1272,11,55,0.0,1
168,Player 1,296,0,1724.45,583,19,44,2.0,1
168,Player 2,296,-1,3649.21,1160,9,39,0.0,1
169,Player 1,380,0,3613.84,614,20,55,5.0,1
169,Player 2,380,-1,5923.18,2399,8,53,1.0,1
170,Player 1,343,0,2364.68,1404,16,46,2.0,1
170,Player 2,343,-1,5475.19,1363,12,52,1.0,1
171,Player 1,338,0,3477.4,532,19,49,5.0,2
171,Player 2,338,-1,3385.82,1509,9,50,0.0,2
172,Player 1,392,0,3215.23,994,18,57,2.0,1
172,Player 2,392,-1,5243.04,1942,10,51,0.0,1
173,Player 1,383,0,2855.34,1377,17,55,2.0,1
173,Player 2,383,-1,6919.43,1718,11,57,1.0,1
174,Player 1,283,0,2159.2,665,16,41,2.0,1
174,Player 2,283,-1,3454.51,1258,12,44,2.0,1
175,Player 1,323,0,3760.58,726,19,50,5.0,1
175,Player 2,323,-1,5683.68,2046,9,53,2.0,1
176,Player 1,361,0,2901.99,1276,16,54,2.0,1
176,Player 2,361,-1,6568.54,1667,12,55,1.0,1
177,Player 1,309,0,2084.02,977,17,42,2.0,1
177,Player 2,309,-1,3968.71,1108,11,45,1.0,1
178,Player 1,329,0,2982.2,554,19,50,4.0,1
178,Player 2,329,-1,4732.37,1654,9,47,0.0,1
179,Player 1,316,0,1912.61,1303,14,44,2.0,1
179,Player 2,316,-1,4619.71,897,14,47,2.0,1
180,Player 1,357,0,3201.56,730,18,55,4.0,1
180,Player 2,357,-1,5495.09,1971,10,51,2.0,1
181,Player 1,350,0,3431.7,993,18,55,4.0,1
181,Player 2,350,-1,6216.16,1406,10,55,0.0,1
182,Player 1,376,0,2875.26,1363,15,50,3.0,1
182,Player 2,376,-1,5841.04,1274,13,51,1.0,1
183,Player 1,285,0,2044.7,1453,13,43,3.0,1
183,Player 2,285,-1,4519.77,548,15,44,3.0,1
184,Player 1,357,0,3006.73,963,20,55,2.0,1
184,Player 2,357,-1,5491.05,2034,8,51,0.0,1
185,Player 1,268,0,2192.7,782,17,42,4.0,1
185,Player 2,268,-1,4063.67,1068,11,43,2.0,1
186,Player 1,373,0,3556.53,1356,15,58,2.0,1
186,Player 2,373,-1,6467.21,1304,13,54,1.0,1
187,Player 1,387,0,2750.91,786,21,59,5.0,1
187,Player 2,387,-1,6215.92,2317,7,58,0.0,1
188,Player 1,364,0,2423.19,1275,18,54,4.0,1
188,Player 2,364,-1,5289.56,1312,10,56,1.0,1
189,Player 1,259,0,1648.45,653,14,35,2.0,1
189,Player 2,259,-1,4063.95,1027,14,45,2.0,1
190,Player 1,252,0,2236.25,715,17,38,3.0,1
190,Player 2,252,-1,3617.09,1016,11,38,1.0,1
191,Player 1,294,0,2415.93,664,18,39,2.0,1
191,Player 2,294,-1,4356.78,1614,10,47,0.0,1
192,Player 1,267,0,1988.07,544,17,40,2.0,1
192,Player 2,267,-1,3479.0,1270,11,41,2.0,1
193,Player 1,376,0,3543.47,791,19,57,3.0,1
193,Player 2,376,-1,7245.86,1866,9,59,0.0,1
194,Player 1,251,0,2116.93,667,17,39,1.0,1
194,Player 2,251,-1,3583.2,1151,11,39,0.0,1
195,Player 1,304,0,2111.07,684,18,47,2.0,1
195,Player 2,304,-1,4519.31,1529,10,44,0.0,1
196,Player 1,312,0,3113.24,988,18,48,3.0,1
196,Player 2,312,-1,6294.8,1406,10,50,0.0,1
197,Player 1,366,0,3206.5,1502,16,56,3.0,1
197,Player 2,366,-1,5895.67,1235,12,60,0.0,1
198,Player 1,312,0,2819.28,409,19,46,3.0,1
198,Player 2,312,-1,3622.07,1533,9,42,1.0,1
